Genome,Genome ID,Accession,PATRIC ID,RefSeq Locus Tag,Alt Locus Tag,Feature ID,Annotation,Feature Type,Start,End,Length,Strand,FIGfam ID,PATRIC genus-specific families (PLfams),PATRIC cross-genus families (PGfams),Protein ID,AA Length,Gene Symbol,Product,GO
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2536","MED134_05614","VBIDokDon50125_2536","PATRIC.313590.6.NZ_CH672389.CDS.1242329.1242967.rev","PATRIC","CDS",1242329,1242967,639,"-","FIG00638284","PLF_326319_00002911","PGF_01527052","ZP_01048972.1",212,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2537","MED134_05619","VBIDokDon50125_2537","PATRIC.313590.6.NZ_CH672389.CDS.1243726.1244334.rev","PATRIC","CDS",1243726,1244334,609,"-","FIG00638284","PLF_326319_00002912","PGF_01527053","ZP_01048973.1",202,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2538","MED134_05624","VBIDokDon50125_2538","PATRIC.313590.6.NZ_CH672389.CDS.1244494.1245093.rev","PATRIC","CDS",1244494,1245093,600,"-","FIG00638284","PLF_326319_00002913","PGF_01527054","ZP_01048974.1",199,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2539","MED134_05629","VBIDokDon50125_2539","PATRIC.313590.6.NZ_CH672389.CDS.1245740.1246504.rev","PATRIC","CDS",1245740,1246504,765,"-","FIG00000503","PLF_326319_00002413","PGF_07619772","ZP_01048975.1",254,,"Cobalt/zinc/cadmium resistance protein CzcD",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2540","MED134_05634","VBIDokDon50125_2540","PATRIC.313590.6.NZ_CH672389.CDS.1246546.1246740.rev","PATRIC","CDS",1246546,1246740,195,"-","FIG00638284","PLF_326319_00004345","PGF_08225224","ZP_01048976.1",64,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2541","MED134_05639","VBIDokDon50125_2541","PATRIC.313590.6.NZ_CH672389.CDS.1246975.1247172.rev","PATRIC","CDS",1246975,1247172,198,"-","FIG00000479","PLF_326319_00002697","PGF_00067547","ZP_01048977.1",65,,"Zinc uptake regulation protein Zur",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2542",,"VBIDokDon50125_2542","PATRIC.313590.6.NZ_CH672389.CDS.1247752.1247868.rev","PATRIC","CDS",1247752,1247868,117,"-",,"PLF_326319_00000001","PGF_01526497",,38,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2543","MED134_05644","VBIDokDon50125_2543","PATRIC.313590.6.NZ_CH672389.CDS.1248135.1248653.rev","PATRIC","CDS",1248135,1248653,519,"-","FIG00638284","PLF_326319_00000008","PGF_12847978","ZP_01048978.1",172,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2544","MED134_05649","VBIDokDon50125_2544","PATRIC.313590.6.NZ_CH672389.CDS.1249264.1249479.rev","PATRIC","CDS",1249264,1249479,216,"-",,"PLF_326319_00003109","PGF_01527160","ZP_01048979.1",71,,"tRNA modification GTPase",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2545","MED134_05659","VBIDokDon50125_2545","PATRIC.313590.6.NZ_CH672389.CDS.1250470.1251684.rev","PATRIC","CDS",1250470,1251684,1215,"-","FIG00000279","PLF_326319_00000131","PGF_00007057","ZP_01048981.1",404,,"tRNA-5-carboxymethylaminomethyl-2-thiouridine(34) synthesis protein MnmE",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2546",,"VBIDokDon50125_2546","PATRIC.313590.6.NZ_CH672389.CDS.1251752.1251916.fwd","PATRIC","CDS",1251752,1251916,165,"+",,"PLF_326319_00003110","PGF_01527161",,54,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2547","MED134_05664","VBIDokDon50125_2547","PATRIC.313590.6.NZ_CH672389.CDS.1251910.1252302.fwd","PATRIC","CDS",1251910,1252302,393,"+","FIG00638284","PLF_326319_00002105","PGF_00306194","ZP_01048982.1",130,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2548","MED134_05669","VBIDokDon50125_2548","PATRIC.313590.6.NZ_CH672389.CDS.1252294.1252575.rev","PATRIC","CDS",1252294,1252575,282,"-","FIG00638284","PLF_326319_00002106","PGF_08225224","ZP_01048983.1",93,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2549","MED134_05674","VBIDokDon50125_2549","PATRIC.313590.6.NZ_CH672389.CDS.1252635.1253573.rev","PATRIC","CDS",1252635,1253573,939,"-","FIG00638284","PLF_326319_00001787","PGF_08225224","ZP_01048984.1",312,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2550","MED134_05679","VBIDokDon50125_2550","PATRIC.313590.6.NZ_CH672389.CDS.1253893.1254609.fwd","PATRIC","CDS",1253893,1254609,717,"+","FIG00621114","PLF_326319_00000262","PGF_10532194","ZP_01048985.1",238,,"Oxidoreductase, short-chain dehydrogenase/reductase family",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2551","MED134_05684","VBIDokDon50125_2551","PATRIC.313590.6.NZ_CH672389.CDS.1254670.1255053.rev","PATRIC","CDS",1254670,1255053,384,"-","FIG00638284","PLF_326319_00002196","PGF_01526738","ZP_01048986.1",127,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2552","MED134_05689","VBIDokDon50125_2552","PATRIC.313590.6.NZ_CH672389.CDS.1255163.1255672.fwd","PATRIC","CDS",1255163,1255672,510,"+","FIG00638284","PLF_326319_00002107","PGF_00365340","ZP_01048987.1",169,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.1446","MED134_00055","VBIDokDon50125_1446","PATRIC.313590.6.NZ_CH672389.CDS.12552.13436.rev","PATRIC","CDS",12552,13436,885,"-","FIG00000319","PLF_326319_00000443","PGF_06655223","ZP_01049949.1",294,,"Malonyl CoA-acyl carrier protein transacylase (EC 2.3.1.39)","GO:0004314|[acyl-carrier-protein] S-malonyltransferase activity"
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2553","MED134_05694","VBIDokDon50125_2553","PATRIC.313590.6.NZ_CH672389.CDS.1255777.1257300.fwd","PATRIC","CDS",1255777,1257300,1524,"+","FIG00946155","PLF_326319_00000891","PGF_12939368","ZP_01048988.1",507,,"Putative helicase",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.1554","MED134_00590","VBIDokDon50125_1554","PATRIC.313590.6.NZ_CH672389.CDS.125612.127984.fwd","PATRIC","CDS",125612,127984,2373,"+","FIG01260980","PLF_326319_00000882","PGF_05380610","ZP_01050056.1",790,,"Putative TonB-dependent receptor",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2554","MED134_05699","VBIDokDon50125_2554","PATRIC.313590.6.NZ_CH672389.CDS.1257382.1258689.rev","PATRIC","CDS",1257382,1258689,1308,"-","FIG00898692","PLF_326319_00000885","PGF_00040660","ZP_01048989.1",435,,"Putative dipeptidase, pyoverdin biosynthesis",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2555","MED134_05704","VBIDokDon50125_2555","PATRIC.313590.6.NZ_CH672389.CDS.1258837.1260087.rev","PATRIC","CDS",1258837,1260087,1251,"-","FIG01736678","PLF_326319_00002578","PGF_08225224","ZP_01048990.1",416,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2556","MED134_05709","VBIDokDon50125_2556","PATRIC.313590.6.NZ_CH672389.CDS.1260420.1260560.fwd","PATRIC","CDS",1260420,1260560,141,"+","FIG00638284","PLF_326319_00002579","PGF_01526858","ZP_01048991.1",46,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2557","MED134_05714","VBIDokDon50125_2557","PATRIC.313590.6.NZ_CH672389.CDS.1260580.1260705.rev","PATRIC","CDS",1260580,1260705,126,"-",,"PLF_326319_00002914","PGF_01527055","ZP_01048992.1",41,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2558","MED134_05719","VBIDokDon50125_2558","PATRIC.313590.6.NZ_CH672389.CDS.1260758.1262155.fwd","PATRIC","CDS",1260758,1262155,1398,"+","FIG01959002","PLF_326319_00001412","PGF_02075427","ZP_01048993.1",465,,"Succinate-semialdehyde dehydrogenase [NAD] (EC 1.2.1.24); Succinate-semialdehyde dehydrogenase [NADP+] (EC 1.2.1.79)","GO:0004777|succinate-semialdehyde dehydrogenase (NAD+) activity"
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2559","MED134_05724","VBIDokDon50125_2559","PATRIC.313590.6.NZ_CH672389.CDS.1262193.1263371.rev","PATRIC","CDS",1262193,1263371,1179,"-","FIG00017787","PLF_326319_00000433","PGF_06109969","ZP_01048994.1",392,,"MFS family multidrug efflux protein, similarity to bicyclomycin resistance protein Bcr",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2560","MED134_05729","VBIDokDon50125_2560","PATRIC.313590.6.NZ_CH672389.CDS.1263544.1264044.rev","PATRIC","CDS",1263544,1264044,501,"-","FIG00672963","PLF_326319_00002613","PGF_00403500","ZP_01048995.1",166,,"possible general stress protein 26",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2561","MED134_05734","VBIDokDon50125_2561","PATRIC.313590.6.NZ_CH672389.CDS.1264332.1265987.fwd","PATRIC","CDS",1264332,1265987,1656,"+","FIG01949481","PLF_326319_00002428","PGF_01526776","ZP_01048996.1",551,,"TPR-domain-containing protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2562","MED134_05739","VBIDokDon50125_2562","PATRIC.313590.6.NZ_CH672389.CDS.1266532.1266843.rev","PATRIC","CDS",1266532,1266843,312,"-","FIG01312420","PLF_326319_00002504","PGF_00076346","ZP_01048997.1",103,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2563","MED134_05744","VBIDokDon50125_2563","PATRIC.313590.6.NZ_CH672389.CDS.1267025.1268224.rev","PATRIC","CDS",1267025,1268224,1200,"-","FIG00967246","PLF_326319_00002677","PGF_00040787","ZP_01048998.1",399,,"Putative exported protein precursor",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2564","MED134_05749","VBIDokDon50125_2564","PATRIC.313590.6.NZ_CH672389.CDS.1268389.1268949.fwd","PATRIC","CDS",1268389,1268949,561,"+","FIG00638284","PLF_326319_00002197","PGF_00332200","ZP_01048999.1",186,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2565","MED134_05754","VBIDokDon50125_2565","PATRIC.313590.6.NZ_CH672389.CDS.1269130.1269864.rev","PATRIC","CDS",1269130,1269864,735,"-","FIG00638284","PLF_326319_00002725","PGF_01526926","ZP_01049000.1",244,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2566","MED134_05764","VBIDokDon50125_2566","PATRIC.313590.6.NZ_CH672389.CDS.1270105.1270686.rev","PATRIC","CDS",1270105,1270686,582,"-",,"PLF_326319_00002724","PGF_01526925","ZP_01049002.1",193,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2567","MED134_05769","VBIDokDon50125_2567","PATRIC.313590.6.NZ_CH672389.CDS.1270926.1271330.rev","PATRIC","CDS",1270926,1271330,405,"-","FIG00638284","PLF_326319_00002915","PGF_01527056","ZP_01049003.1",134,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2568","MED134_05774","VBIDokDon50125_2568","PATRIC.313590.6.NZ_CH672389.CDS.1271332.1271874.rev","PATRIC","CDS",1271332,1271874,543,"-","FIG00638284","PLF_326319_00002916","PGF_08225224","ZP_01049004.1",180,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2569","MED134_05779","VBIDokDon50125_2569","PATRIC.313590.6.NZ_CH672389.CDS.1271885.1272799.rev","PATRIC","CDS",1271885,1272799,915,"-","FIG00638284","PLF_326319_00002917","PGF_08225224","ZP_01049005.1",304,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2570","MED134_05784","VBIDokDon50125_2570","PATRIC.313590.6.NZ_CH672389.CDS.1273097.1273345.rev","PATRIC","CDS",1273097,1273345,249,"-","FIG00007828","PLF_326319_00002643","PGF_02049468","ZP_01049006.1",82,,"Cold shock protein of CSP family",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2571","MED134_05789","VBIDokDon50125_2571","PATRIC.313590.6.NZ_CH672389.CDS.1273470.1275485.rev","PATRIC","CDS",1273470,1275485,2016,"-","FIG01318703","PLF_326319_00000753","PGF_05695878","ZP_01049007.1",671,,"Peptidase, M13 family",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2572","MED134_05794","VBIDokDon50125_2572","PATRIC.313590.6.NZ_CH672389.CDS.1275519.1276088.rev","PATRIC","CDS",1275519,1276088,570,"-","FIG00638284","PLF_326319_00002108","PGF_08225224","ZP_01049008.1",189,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2573","MED134_05799","VBIDokDon50125_2573","PATRIC.313590.6.NZ_CH672389.CDS.1276168.1277034.rev","PATRIC","CDS",1276168,1277034,867,"-","FIG00517054","PLF_326319_00002689","PGF_09666309","ZP_01049009.1",288,,"Two-component transcriptional response regulator, LuxR family",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2574","MED134_05804","VBIDokDon50125_2574","PATRIC.313590.6.NZ_CH672389.CDS.1277152.1277718.fwd","PATRIC","CDS",1277152,1277718,567,"+","FIG00003495","PLF_326319_00002918","PGF_04713899","ZP_01049010.1",188,,"Rhodanese-like domain protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2575","MED134_05809","VBIDokDon50125_2575","PATRIC.313590.6.NZ_CH672389.CDS.1277715.1279001.rev","PATRIC","CDS",1277715,1279001,1287,"-","FIG00001381","PLF_326319_00002337","PGF_00421098","ZP_01049011.1",428,,"DEAD-box ATP-dependent RNA helicase DeaD (= CshA) (EC 3.6.4.13)",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2576","MED134_05814","VBIDokDon50125_2576","PATRIC.313590.6.NZ_CH672389.CDS.1279045.1279494.rev","PATRIC","CDS",1279045,1279494,450,"-","FIG00638284","PLF_326319_00002109","PGF_06729196","ZP_01049012.1",149,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2577","MED134_05819","VBIDokDon50125_2577","PATRIC.313590.6.NZ_CH672389.CDS.1279755.1280081.fwd","PATRIC","CDS",1279755,1280081,327,"+","FIG00638284","PLF_326319_00000048","PGF_01527710","ZP_01049013.1",108,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.1555","MED134_00595","VBIDokDon50125_1555","PATRIC.313590.6.NZ_CH672389.CDS.127992.129137.fwd","PATRIC","CDS",127992,129137,1146,"+","FIG01336741","PLF_326319_00002356","PGF_12781077","ZP_01050057.1",381,,"Acyltransferase",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2578","MED134_05824","VBIDokDon50125_2578","PATRIC.313590.6.NZ_CH672389.CDS.1280259.1280588.fwd","PATRIC","CDS",1280259,1280588,330,"+","FIG00638284","PLF_326319_00002110","PGF_01526707","ZP_01049014.1",109,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2579","MED134_05829","VBIDokDon50125_2579","PATRIC.313590.6.NZ_CH672389.CDS.1280661.1281590.rev","PATRIC","CDS",1280661,1281590,930,"-","FIG00846773","PLF_326319_00000775","PGF_07201805","ZP_01049015.1",309,,"Permease of the drug/metabolite transporter (DMT) superfamily","GO:0016020|membrane"
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2580","MED134_05834","VBIDokDon50125_2580","PATRIC.313590.6.NZ_CH672389.CDS.1281685.1282296.fwd","PATRIC","CDS",1281685,1282296,612,"+","FIG00003090","PLF_326319_00001638","PGF_10251053","ZP_01049016.1",203,,"cAMP-binding proteins - catabolite gene activator and regulatory subunit of cAMP-dependent protein kinases",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2581","MED134_05839","VBIDokDon50125_2581","PATRIC.313590.6.NZ_CH672389.CDS.1282350.1283105.fwd","PATRIC","CDS",1282350,1283105,756,"+","FIG01185489","PLF_326319_00000521","PGF_00004094","ZP_01049017.1",251,,"Fatty acid desaturase (EC 1.14.19.1); Delta-9 fatty acid desaturase (EC 1.14.19.1)",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2582","MED134_05844","VBIDokDon50125_2582","PATRIC.313590.6.NZ_CH672389.CDS.1283678.1284361.fwd","PATRIC","CDS",1283678,1284361,684,"+","FIG00638284","PLF_326319_00002919","PGF_01527057","ZP_01049018.1",227,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2583",,"VBIDokDon50125_2583","PATRIC.313590.6.NZ_CH672389.CDS.1284570.1284686.fwd","PATRIC","CDS",1284570,1284686,117,"+",,"PLF_326319_00000001","PGF_01526497",,38,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2584","MED134_05849","VBIDokDon50125_2584","PATRIC.313590.6.NZ_CH672389.CDS.1284874.1285575.fwd","PATRIC","CDS",1284874,1285575,702,"+","FIG00638284","PLF_326319_00000008","PGF_12847978","ZP_01049019.1",233,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2585",,"VBIDokDon50125_2585","PATRIC.313590.6.NZ_CH672389.CDS.1287853.1287969.fwd","PATRIC","CDS",1287853,1287969,117,"+",,"PLF_326319_00000001","PGF_01526497",,38,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2586","MED134_05869","VBIDokDon50125_2586","PATRIC.313590.6.NZ_CH672389.CDS.1288277.1289152.fwd","PATRIC","CDS",1288277,1289152,876,"+","FIG00629921","PLF_326319_00002920","PGF_12678059","ZP_01049023.1",291,,"Transcriptional regulator",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2587","MED134_05874","VBIDokDon50125_2587","PATRIC.313590.6.NZ_CH672389.CDS.1289188.1290294.fwd","PATRIC","CDS",1289188,1290294,1107,"+","FIG00638284","PLF_326319_00002717","PGF_00300631","ZP_01049024.1",368,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2588","MED134_05879","VBIDokDon50125_2588","PATRIC.313590.6.NZ_CH672389.CDS.1290963.1291607.fwd","PATRIC","CDS",1290963,1291607,645,"+","FIG00672847","PLF_326319_00002921","PGF_01527058","ZP_01049025.1",214,,"putative membrane protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2589","MED134_05884","VBIDokDon50125_2589","PATRIC.313590.6.NZ_CH672389.CDS.1291730.1292101.fwd","PATRIC","CDS",1291730,1292101,372,"+","FIG00638284","PLF_326319_00002585","PGF_08225224","ZP_01049026.1",123,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.1556","MED134_00600","VBIDokDon50125_1556","PATRIC.313590.6.NZ_CH672389.CDS.129224.130216.fwd","PATRIC","CDS",129224,130216,993,"+","FIG00000580","PLF_326319_00002296","PGF_00912265","ZP_01050058.1",330,,"tRNA-dihydrouridine synthase DusB",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2590","MED134_05889","VBIDokDon50125_2590","PATRIC.313590.6.NZ_CH672389.CDS.1292635.1294098.fwd","PATRIC","CDS",1292635,1294098,1464,"+","FIG00002695","PLF_326319_00000509","PGF_00404018","ZP_01049027.1",487,,"Biosynthetic arginine decarboxylase (EC 4.1.1.19)","GO:0008792|arginine decarboxylase activity"
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2591","MED134_05894","VBIDokDon50125_2591","PATRIC.313590.6.NZ_CH672389.CDS.1294128.1295066.fwd","PATRIC","CDS",1294128,1295066,939,"+","FIG00052802","PLF_326319_00001083","PGF_10479967","ZP_01049028.1",312,,"Agmatinase (EC 3.5.3.11)","GO:0008783|agmatinase activity"
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2592","MED134_05899","VBIDokDon50125_2592","PATRIC.313590.6.NZ_CH672389.CDS.1295056.1296030.fwd","PATRIC","CDS",1295056,1296030,975,"+","FIG00026855","PLF_326319_00000159","PGF_00422937","ZP_01049029.1",324,,"Deoxyhypusine synthase (EC 2.5.1.46)",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2593","MED134_05904","VBIDokDon50125_2593","PATRIC.313590.6.NZ_CH672389.CDS.1296033.1296353.fwd","PATRIC","CDS",1296033,1296353,321,"+","FIG00638284","PLF_326319_00002642","PGF_08225224","ZP_01049030.1",106,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2594","MED134_05909","VBIDokDon50125_2594","PATRIC.313590.6.NZ_CH672389.CDS.1296353.1297879.fwd","PATRIC","CDS",1296353,1297879,1527,"+","FIG00554419","PLF_326319_00000059","PGF_00416513","ZP_01049031.1",508,,"Carbon-nitrogen hydrolase",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2595","MED134_05914","VBIDokDon50125_2595","PATRIC.313590.6.NZ_CH672389.CDS.1297937.1299292.rev","PATRIC","CDS",1297937,1299292,1356,"-","FIG00638284","PLF_326319_00002015","PGF_07211751","ZP_01049032.1",451,,"hypothetical protein",
"Dokdonia donghaensis MED134","313590.6","NZ_CH672389","fig|313590.6.peg.2596","MED134_05919","VBIDokDon50125_2596","PATRIC.313590.6.NZ_CH672389.CDS.1299399.1300061.fwd","PATRIC","CDS",1299399,1300061,663,"+","FIG01324034","PLF_326319_00001639","PGF_00069466","ZP_01049033.1",220,,"capsular polysaccharide biosythesis protein, putative",
